      1000.00      2.48184
      1019.85      2.37415
      1040.10      2.27545
      1060.75      2.18513
      1081.81      2.10263
      1103.28      2.02740
      1125.19      1.95896
      1147.53      1.89684
      1170.31      1.84061
      1193.54      1.78987
      1217.24      1.74423
      1241.40      1.70337
      1266.05      1.66695
      1291.18      1.63469
      1316.82      1.60632
      1342.96      1.58159
      1369.62      1.56027
      1396.81      1.54218
      1424.54      1.52714
      1452.82      1.51500
      1481.67      1.50565
      1511.08      1.49901
      1541.08      1.49503
      1571.68      1.49369
      1602.88      1.49505
      1634.70      1.49920
      1667.16      1.50634
      1700.25      1.51673
      1734.01      1.53008
      1768.43      1.54667
      1803.54      1.56735
      1839.35      1.59321
      1875.86      1.62559
      1913.10      1.66601
      1951.09      1.71593
      1989.82      1.77606
      2029.32      1.84500
      2069.61      1.91709
      2110.70      1.98054
      2152.60      2.01913
      2195.34      2.01985
      2238.92      1.98204
      2283.37      1.91790
      2328.70      1.84376
      2374.93      1.77196
      2422.08      1.70866
      2470.17      1.65556
      2519.21      1.61206
      2569.22      1.57674
      2620.23      1.54807
      2672.25      1.52467
      2725.30      1.50402
      2779.41      1.48412
      2834.58      1.46587
      2890.86      1.44904
      2948.25      1.43344
      3006.78      1.41886
      3066.48      1.40516
      3127.35      1.39216
      3189.44      1.37973
      3252.76      1.36775
      3317.34      1.35610
      3383.20      1.34469
      3450.36      1.33342
      3518.86      1.32221
      3588.72      1.31100
      3659.97      1.29971
      3732.63      1.28831
      3806.73      1.27673
      3882.31      1.26494
      3959.38      1.25290
      4037.99      1.24058
      4118.16      1.22796
      4199.91      1.21498
      4283.29      1.20153
      4368.33      1.18746
      4455.05      1.17267
      4543.50      1.15707
      4633.70      1.14057
      4725.69      1.12313
      4819.51      1.10495
      4915.19      1.08641
      5012.77      1.06784
      5112.29      1.04954
      5213.78      1.03177
      5317.29      1.01478
      5422.86     0.998771
      5530.52     0.983897
      5640.31     0.969843
      5752.29     0.955955
      5866.49     0.941640
      5982.96     0.926373
      6101.73     0.909758
      6222.87     0.891846
      6346.41     0.872838
      6472.41     0.852916
      6600.90     0.832247
      6731.95     0.810983
      6865.60     0.789264
      7001.90     0.767214
      7140.91     0.744950
      7282.68     0.722573
      7427.26     0.700177
      7574.72     0.677845
      7725.09     0.655655
      7878.46     0.633672
      8034.87     0.611957
      8194.39     0.590561
      8357.07     0.569535
      8522.98     0.548915
      8692.18     0.528742
      8864.75     0.509042
      9040.74     0.489845
      9220.23     0.471172
      9403.28     0.453041
      9589.96     0.435467
      9780.35     0.418464
      9974.52     0.402038
      10172.5     0.386198
      10374.5     0.370947
      10580.5     0.356286
      10790.5     0.342218
      11004.7     0.328739
      11223.2     0.315844
      11446.0     0.303532
      11673.3     0.291795
      11905.0     0.280626
      12141.4     0.270016
      12382.4     0.259956
      12628.2     0.250420
      12878.9     0.241376
      13134.6     0.232794
      13395.4     0.224646
      13661.3     0.216908
      13932.5     0.209554
      14209.1     0.202560
      14491.2     0.195907
      14778.9     0.189572
      15072.3     0.183538
      15371.5     0.177786
      15676.7     0.172300
      15987.9     0.167065
      16305.4     0.162064
      16629.1     0.157286
      16959.2     0.152716
      17295.9     0.148343
      17639.3     0.144154
      17989.4     0.140141
      18346.6     0.136292
      18710.8     0.132598
      19082.3     0.129050
      19461.1     0.125641
      19847.5     0.122361
      20241.5     0.119205
      20643.4     0.116165
      21053.2     0.113236
      21471.2     0.110409
      21897.4     0.107682
      22332.2     0.105047
      22775.5     0.102501
      23227.7     0.100038
      23688.8    0.0976542
      24159.1    0.0953455
      24638.8    0.0931080
      25127.9    0.0909383
      25626.7    0.0888330
      26135.5    0.0867889
      26654.4    0.0848029
      27183.5    0.0828727
      27723.2    0.0809961
      28273.6    0.0791710
      28834.9    0.0773957
      29407.4    0.0756684
      29991.2    0.0739874
      30586.6    0.0723509
      31193.9    0.0707575
      31813.1    0.0692058
      32444.7    0.0676944
      33088.8    0.0662216
      33745.8    0.0647864
      34415.7    0.0633876
      35098.9    0.0620239
      35795.8    0.0606941
      36506.4    0.0593972
      37231.2    0.0581322
      37970.3    0.0568980
      38724.1    0.0556938
      39492.9    0.0545185
      40277.0    0.0533713
      41076.6    0.0522514
      41892.1    0.0511579
      42723.8    0.0500900
      43571.9    0.0490471
      44437.0    0.0480283
      45319.2    0.0470331
      46218.9    0.0460607
      47136.5    0.0451105
      48072.3    0.0441818
      49026.6    0.0432741
      50000.0    0.0423868
