      1000.00      3.46911
      1019.85      3.31235
      1040.10      3.16777
      1060.75      3.03457
      1081.81      2.91198
      1103.28      2.79930
      1125.19      2.69585
      1147.53      2.60103
      1170.31      2.51426
      1193.54      2.43499
      1217.24      2.36274
      1241.40      2.29703
      1266.05      2.23744
      1291.18      2.18358
      1316.82      2.13508
      1342.96      2.09161
      1369.62      2.05289
      1396.81      2.01864
      1424.54      1.98863
      1452.82      1.96267
      1481.67      1.94059
      1511.08      1.92229
      1541.08      1.90770
      1571.68      1.89679
      1602.88      1.88964
      1634.70      1.88636
      1667.16      1.88721
      1700.25      1.89253
      1734.01      1.90194
      1768.43      1.91580
      1803.54      1.93524
      1839.35      1.96170
      1875.86      1.99695
      1913.10      2.04300
      1951.09      2.10179
      1989.82      2.17425
      2029.32      2.25852
      2069.61      2.34710
      2110.70      2.42437
      2152.60      2.46883
      2195.34      2.46325
      2238.92      2.40674
      2283.37      2.31546
      2328.70      2.21107
      2374.93      2.10989
      2422.08      2.02009
      2470.17      1.94392
      2519.21      1.88059
      2569.22      1.82820
      2620.23      1.78472
      2672.25      1.74835
      2725.30      1.71583
      2779.41      1.68470
      2834.58      1.65609
      2890.86      1.62968
      2948.25      1.60518
      3006.78      1.58234
      3066.48      1.56092
      3127.35      1.54069
      3189.44      1.52147
      3252.76      1.50307
      3317.34      1.48534
      3383.20      1.46812
      3450.36      1.45130
      3518.86      1.43475
      3588.72      1.41837
      3659.97      1.40207
      3732.63      1.38576
      3806.73      1.36939
      3882.31      1.35287
      3959.38      1.33616
      4037.99      1.31922
      4118.16      1.30199
      4199.91      1.28442
      4283.29      1.26632
      4368.33      1.24754
      4455.05      1.22791
      4543.50      1.20732
      4633.70      1.18566
      4725.69      1.16285
      4819.51      1.13913
      4915.19      1.11491
      5012.77      1.09057
      5112.29      1.06645
      5213.78      1.04285
      5317.29      1.02004
      5422.86     0.998245
      5530.52     0.977658
      5640.31     0.958074
      5752.29     0.939005
      5866.49     0.920010
      5982.96     0.900695
      6101.73     0.880760
      6222.87     0.860225
      6346.41     0.839217
      6472.41     0.817852
      6600.90     0.796235
      6731.95     0.774461
      6865.60     0.752616
      7001.90     0.730777
      7140.91     0.709017
      7282.68     0.687396
      7427.26     0.665972
      7574.72     0.644794
      7725.09     0.623909
      7878.46     0.603352
      8034.87     0.583163
      8194.39     0.563367
      8357.07     0.543993
      8522.98     0.525062
      8692.18     0.506594
      8864.75     0.488603
      9040.74     0.471103
      9220.23     0.454104
      9403.28     0.437614
      9589.96     0.421638
      9780.35     0.406180
      9974.52     0.391242
      10172.5     0.376824
      10374.5     0.362925
      10580.5     0.349541
      10790.5     0.336670
      11004.7     0.324306
      11223.2     0.312443
      11446.0     0.301075
      11673.3     0.290195
      11905.0     0.279794
      12141.4     0.269863
      12382.4     0.260393
      12628.2     0.251364
      12878.9     0.242751
      13134.6     0.234532
      13395.4     0.226685
      13661.3     0.219191
      13932.5     0.212031
      14209.1     0.205186
      14491.2     0.198640
      14778.9     0.192377
      15072.3     0.186383
      15371.5     0.180642
      15676.7     0.175142
      15987.9     0.169871
      16305.4     0.164815
      16629.1     0.159965
      16959.2     0.155310
      17295.9     0.150840
      17639.3     0.146544
      17989.4     0.142416
      18346.6     0.138445
      18710.8     0.134625
      19082.3     0.130948
      19461.1     0.127407
      19847.5     0.123995
      20241.5     0.120706
      20643.4     0.117534
      21053.2     0.114473
      21471.2     0.111519
      21897.4     0.108666
      22332.2     0.105909
      22775.5     0.103244
      23227.7     0.100668
      23688.8    0.0981748
      24159.1    0.0957619
      24638.8    0.0934256
      25127.9    0.0911625
      25626.7    0.0889694
      26135.5    0.0868431
      26654.4    0.0847810
      27183.5    0.0827804
      27723.2    0.0808387
      28273.6    0.0789537
      28834.9    0.0771232
      29407.4    0.0753452
      29991.2    0.0736178
      30586.6    0.0719387
      31193.9    0.0703065
      31813.1    0.0687193
      32444.7    0.0671756
      33088.8    0.0656737
      33745.8    0.0642121
      34415.7    0.0627895
      35098.9    0.0614045
      35795.8    0.0600558
      36506.4    0.0587421
      37231.2    0.0574622
      37970.3    0.0562150
      38724.1    0.0549996
      39492.9    0.0538147
      40277.0    0.0526595
      41076.6    0.0515328
      41892.1    0.0504340
      42723.8    0.0493619
      43571.9    0.0483160
      44437.0    0.0472953
      45319.2    0.0462990
      46218.9    0.0453264
      47136.5    0.0443770
      48072.3    0.0434497
      49026.6    0.0425442
      50000.0    0.0416597
